index,name,isin,url,keyword,sheet
5,Amundi CAC 40 (DR) UCITS ETF Dist(GBP),FR0007052782,https://www.hl.co.uk/shares/shares-search-results/a/amundi-cac-40-dr-ucits-etf-distgbp,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
25,Amundi FTSE 100 UCITS ETF (GBP) Dist,LU1650492256,https://www.hl.co.uk/shares/shares-search-results/a/amundi-ftse-100-ucits-etf-gbp-dist,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
45,Amundi MSCI China UCITS ETF Acc,LU1841731745,https://www.hl.co.uk/shares/shares-search-results/a/amundi-msci-china-ucits-etf-acc,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
65,Amundi Index MSCI Pacific Ex Japan SRI PAB,LU1602145036,https://www.hl.co.uk/shares/shares-search-results/a/amundi-index-msci-pacific-ex-japan-sri-pab,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
85,Amundi S&P 500 UCITS ETF Hedged to GBP Dis,LU1950341179,https://www.hl.co.uk/shares/shares-search-results/a/amundi-s-and-p-500-ucits-etf-hedged-to-gbp-dis,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
105,Amundi Prime All Country World UCITS ETF Di,IE0009HF1MK9,https://www.hl.co.uk/shares/shares-search-results/a/amundi-prime-all-country-world-ucits-etf-di,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
125,Avantis Emerging Markets Equity UCITS ETF,IE000K975W13,https://www.hl.co.uk/shares/shares-search-results/a/avantis-emerging-markets-equity-ucits-etf,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
145,Fidelity US Quality Income UCITS ETF Acc,IE00BYXVGY31,https://www.hl.co.uk/shares/shares-search-results/f/fidelity-ucits-icav-us-quality-income-acc,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
165,First Trust US Equity Income UCITS ETF,IE00BZBW4Z27,https://www.hl.co.uk/shares/shares-search-results/f/first-trust-us-equity-income-ucits-etf,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
185,Global X AgTech & Food Innovation UCITS ETF,IE000EBFYWX3,https://www.hl.co.uk/shares/shares-search-results/g/global-x-agtech-and-food-innovation-ucits-etf,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
205,Global X S&P 500 Covered Call UCITS ETF Inc,IE0002L5QB31,https://www.hl.co.uk/shares/shares-search-results/g/global-x-s-and-p-500-covered-call-ucits-etf-inc,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
225,HANetf Future Of Defense Indo-Pac Ex-China,IE000C7EUDG1,https://www.hl.co.uk/shares/shares-search-results/h/hanetf-future-of-defense-indo-pac-ex-china,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
245,Saba Capital Investment Trusts UCITS ETF Ac,IE0008RSSHT4,https://www.hl.co.uk/shares/shares-search-results/s/saba-capital-investment-trusts-ucits-etf-ac,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
265,HSBC MSCI China UCITS ETF Acc,IE0007P4PBU1,https://www.hl.co.uk/shares/shares-search-results/h/hsbc-msci-china-ucits-etf-acc,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
285,HSBC S&P 500 UCITS ETF (GBP),IE00B5KQNG97,https://www.hl.co.uk/shares/shares-search-results/h/hsbc-s-and-p-500-ucits-etf-gbp,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
305,Invesco Markets Preferred Shares UCITS ETF,IE00BDVJF675,https://www.hl.co.uk/shares/shares-search-results/i/invesco-markets-preferred-shares-ucits-etf,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
325,Invesco US Treasury Bd 0-1Y UCITS ETF Hedge,IE00BKWD3F20,https://www.hl.co.uk/shares/shares-search-results/i/invesco-us-treasury-bd-0-1y-ucits-etf-hedge,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
345,Invesco S&P 500 QVM UCITS ETF,IE00BDZCKK11,https://www.hl.co.uk/shares/shares-search-results/i/invesco-s-and-p-500-qvm-ucits-etf,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
365,Invesco Health Care S&P US Select Sector,IE00B3WMTH43,https://www.hl.co.uk/shares/shares-search-results/i/invesco-health-care-s-and-p-us-select-sector,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
385,Invesco Real Estate S&P US Select Sec UCITS,IE00BYM8JD58,https://www.hl.co.uk/shares/shares-search-results/i/invesco-real-estate-s-and-p-us-select-sec-ucits,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
405,iShares DJ STOXX Global Select Dividend 100,DE000A0F5UH1,https://www.hl.co.uk/shares/shares-search-results/i/ishares-dj-stoxx-global-select-dividend-100,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
425,iShares STOXX Europe 600 Retail (DE),DE000A0H08P6,https://www.hl.co.uk/shares/shares-search-results/i/ishares-stoxx-europe-600-retail-de,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
445,iShares EUR Corp Bond 0-3yr ESG SRI UCITS,IE00BYZTVV78,https://www.hl.co.uk/shares/shares-search-results/i/ishares-eur-corp-bond-0-3yr-esg-sri-ucits,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
465,iShares USD High Yield Corp Bond ETF USD,IE00BYXYYL56,https://www.hl.co.uk/shares/shares-search-results/i/ishares-usd-high-yield-corp-bond-etf-usd,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
485,iShares USD Corp Bond SRI 0-3yr Dist HDG,IE00BK7Y2S64,https://www.hl.co.uk/shares/shares-search-results/i/ishares-usd-corp-bond-sri-0-3yr-dist-hdg,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
505,iShares Broad USD High Yield Corp Bond UCIT,IE000IIOOR48,https://www.hl.co.uk/shares/shares-search-results/i/ishares-broad-usd-high-yield-corp-bond-ucit,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
525,iShares Euro Corp Bond BBB-BB UCITS ETF EUR,IE00BSKRK281,https://www.hl.co.uk/shares/shares-search-results/i/ishares-euro-corp-bond-bbb-bb-ucits-etf-eur,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
545,iShares MSCI Pacific ex-Japan UCITS ETF GBP,IE00B4WXJD03,https://www.hl.co.uk/shares/shares-search-results/i/ishares-msci-pacific-ex-japan-ucits-etf-gbp,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
565,iShares China CNY Bond UCITS ETF USD (Dist),IE00BYPC1H27,https://www.hl.co.uk/shares/shares-search-results/i/ishares-china-cny-bond-ucits-etf-usd-dist,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
585,iShares Edge MSCI World Multifactor UCITS,IE00BZ0PKT83,https://www.hl.co.uk/shares/shares-search-results/i/ishares-edge-msci-world-multifactor-ucits,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
605,iShares MSCI China Tech UCITS ETF USD (Acc),IE000NFR7C63,https://www.hl.co.uk/shares/shares-search-results/i/ishares-msci-china-tech-ucits-etf-usd-acc,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
