index,name,isin,url,keyword,sheet
3,3i Infrastructure plc Ord NPV,JE00BF5FX167,https://www.hl.co.uk/shares/shares-search-results/3/3i-infrastructure-plc-ord-npv,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
23,Artemis UK Future Leaders plc ORD GBP0.2,GB00B1FL3C76,https://www.hl.co.uk/shares/shares-search-results/a/artemis-uk-future-leaders-plc-ord-gbp0.2,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
43,BioPharma Credit plc ORD USD0.01,GB00BDGKMY29,https://www.hl.co.uk/shares/shares-search-results/b/biopharma-credit-plc-ord-usd0.01,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
63,Caledonia Investments plc ORD GBP0.005,GB00BTNQ8K38,https://www.hl.co.uk/shares/shares-search-results/c/caledonia-investments-plc-ord-gbp0.005,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
83,CT UK High Income Trust plc 0.1p B Shares,GB00B1N4H594,https://www.hl.co.uk/shares/shares-search-results/c/ct-uk-high-income-trust-plc-0.1p-b-shares,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
103,Fidelity European Trust plc Ordinary 2.5p,GB00BK1PKQ95,https://www.hl.co.uk/shares/shares-search-results/f/fidelity-european-trust-plc-ordinary-2.5p,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
123,Gresham House Income & Growth 2 VCT Plc,GB00B01WL239,https://www.hl.co.uk/shares/shares-search-results/g/gresham-house-income-and-growth-2-vct-plc,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
143,ICG-Longbow Senior Secured UK Property Debt,GG00B8C23S81,https://www.hl.co.uk/shares/shares-search-results/i/icg-longbow-senior-secured-uk-property-debt,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
163,JPMorgan Global Growth & Income plc Ord 5p,GB00BYMKY695,https://www.hl.co.uk/shares/shares-search-results/j/jpmorgan-global-growth-and-income-plc-ord-5p,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
183,Maven Income & Growth VCT plc Ord 10p,GB0004122858,https://www.hl.co.uk/shares/shares-search-results/m/maven-income-and-growth-vct-plc-ord-10p,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
203,North Atlantic Smaller Cos Inv Tst plc ORD,GB00BRDXZ870,https://www.hl.co.uk/shares/shares-search-results/n/north-atlantic-smaller-cos-inv-tst-plc-ord,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
223,Pacific Horizon Investment Trust Ord 10p,GB0006667470,https://www.hl.co.uk/shares/shares-search-results/p/pacific-horizon-investment-trust-ord-10p,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
243,Real Estate Credit Investments Ltd Ord NPV,GB00B0HW5366,https://www.hl.co.uk/shares/shares-search-results/r/real-estate-credit-investments-ltd-ord-npv,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
263,Schroder Oriental Income Ord GBP0.01,GB00B0CRWN59,https://www.hl.co.uk/shares/shares-search-results/s/schroder-oriental-income-ord-gbp0.01,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
283,Temple Bar Investment Trust plc ORD GBP0.05,GB00BMV92D64,https://www.hl.co.uk/shares/shares-search-results/t/temple-bar-investment-trust-plc-ord-gbp0.05,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
303,Volta Finance Ltd NPV,GG00B1GHHH78,https://www.hl.co.uk/shares/shares-search-results/v/volta-finance-ltd-npv,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
