index,name,isin,url,keyword,sheet
15,AEW UK REIT plc Ordinary 1p,GB00BWD24154,https://www.hl.co.uk/shares/shares-search-results/a/aew-uk-reit-plc-ordinary-1p,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
35,Baillie gifford US Growth Trust Ord,GB00BDFGHW41,https://www.hl.co.uk/shares/shares-search-results/b/baillie-gifford-us-growth-trust-ord,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
55,Blue Star Capital plc GBP0.001,GB00BS6Y1X18,https://www.hl.co.uk/shares/shares-search-results/b/blue-star-capital-plc-gbp0.001,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
75,CQS Natural Resources Growth and Income 25p,GB0000353929,https://www.hl.co.uk/shares/shares-search-results/c/cqs-natural-resources-growth-and-income-25p,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
95,EJF Investments Ltd ORD NPV,JE00BF0D1M25,https://www.hl.co.uk/shares/shares-search-results/e/ejf-investments-ltd-ord-npv,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
115,GCP Infrastructure Investments Ltd 1p Shs,JE00B6173J15,https://www.hl.co.uk/shares/shares-search-results/g/gcp-infrastructure-investments-ltd-1p-shs,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
135,Henderson Far East Income Ltd Ord NPV,JE00B1GXH751,https://www.hl.co.uk/shares/shares-search-results/h/henderson-far-east-income-ltd-ord-npv,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
155,JPMorgan China Growth & Income Plc Ord 25p,GB0003435012,https://www.hl.co.uk/shares/shares-search-results/j/jpmorgan-china-growth-and-income-plc-ord-25p,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
175,Lowland Investment Company plc ORD GBP0.025,GB00BNXGHS27,https://www.hl.co.uk/shares/shares-search-results/l/lowland-investment-company-plc-ord-gbp0.025,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
195,Montanaro Uk Smaller Cos Invest ORD GBP0.02,GB00BZ1H9L86,https://www.hl.co.uk/shares/shares-search-results/m/montanaro-uk-smaller-cos-invest-ord-gbp0.02,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
215,Odyssean Investment Trust Ord 1p,GB00BFFK7H57,https://www.hl.co.uk/shares/shares-search-results/o/odyssean-investment-trust-ord-1p,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
235,Polar Cap Gbl Healthcare Trust Ord 25p,GB00B6832P16,https://www.hl.co.uk/shares/shares-search-results/p/polar-cap-gbl-healthcare-trust-ord-25p,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
255,Schiehallion Fund Limited ORD NPV,GG00BJ0CDD21,https://www.hl.co.uk/shares/shares-search-results/s/schiehallion-fund-limited-ord-npv,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
275,Seraphim Space Investment Trust C Shares,GB00BW6HS596,https://www.hl.co.uk/shares/shares-search-results/s/seraphim-space-investment-trust-c-shares,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
295,TwentyFour Select Monthly Income Fund,GG00BJVDZ946,https://www.hl.co.uk/shares/shares-search-results/t/twentyfour-select-monthly-income-fund,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",Investment
