index,name,isin,url,keyword,sheet
7,Amundi CAC 40 Daily 2x Leveraged UCITS ETF,FR0010592014,https://www.hl.co.uk/shares/shares-search-results/a/amundi-cac-40-daily-2x-leveraged-ucits-etf,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
27,Amundi FTSE EPRA NAREIT Global UCITS ETF Ac,LU1437018838,https://www.hl.co.uk/shares/shares-search-results/a/amundi-ftse-epra-nareit-global-ucits-etf-ac,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
47,Amundi MSCI Em Asia UCITS ETF - EUR (C),LU1681044480,https://www.hl.co.uk/shares/shares-search-results/a/amundi-msci-em-asia-ucits-etf-eur-c,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
67,Amundi MSCI Switzerland UCITS ETF EUR,LU1681044720,https://www.hl.co.uk/shares/shares-search-results/a/amundi-msci-switzerland-ucits-etf-eur,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
87,Amundi S&P Global Luxury UCITS ETF EUR,LU1681048630,https://www.hl.co.uk/shares/shares-search-results/a/amundi-s-and-p-global-luxury-ucits-etf-eur,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
107,Amundi Russell 1000 Growth UCITS ETF Acc,IE0005E8B9S4,https://www.hl.co.uk/shares/shares-search-results/a/amundi-russell-1000-growth-ucits-etf-acc,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
127,Avantis Global Small Cap Value UCITS ETF,IE0003R87OG3,https://www.hl.co.uk/shares/shares-search-results/a/avantis-global-small-cap-value-ucits-etf,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
147,Fidelity US Quality Income UCITS ETF Inc,IE00BYXVGX24,https://www.hl.co.uk/shares/shares-search-results/f/fidelity-us-quality-income-ucits-etf-inc,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
167,First Trust US Large Cap Core AlphaDEX UCIT,IE00B8X9NW27,https://www.hl.co.uk/shares/shares-search-results/f/first-trust-us-large-cap-core-alphadex-ucit,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
187,Global X Clean Water UCITS ETF USD Acc (GBP,IE000BWKUES1,https://www.hl.co.uk/shares/shares-search-results/g/global-x-clean-water-ucits-etf-usd-acc-gbp,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
207,Global X Silver Miners UCITS ETF USD Acc,IE000UL6CLP7,https://www.hl.co.uk/shares/shares-search-results/g/global-x-silver-miners-ucits-etf-usd-acc,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
227,HANetf Gold Miners Screened Ucits Etf Acc,IE00BNTVVR89,https://www.hl.co.uk/shares/shares-search-results/h/hanetf-gold-miners-screened-ucits-etf-acc,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
247,HANetf Yieldmax MSTR Option Income Strategy,XS3087774306,https://www.hl.co.uk/shares/shares-search-results/h/hanetf-yieldmax-mstr-option-income-strategy,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
267,HSBC MSCI Europe Climate Paris UCITS ETF,IE00BP2C0316,https://www.hl.co.uk/shares/shares-search-results/h/hsbc-msci-europe-climate-paris-ucits-etf,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
287,HSBC UK Sustainable Equity UCITS ETF,IE00BKY53D40,https://www.hl.co.uk/shares/shares-search-results/h/hsbc-uk-sustainable-equity-ucits-etf,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
307,Invesco MSCI China Technology All Shares,IE00BM8QS095,https://www.hl.co.uk/shares/shares-search-results/i/invesco-msci-china-technology-all-shares,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
327,Invesco US Treasury Bd 1-3Y UCITS ETF Hedge,IE00BF2FNL98,https://www.hl.co.uk/shares/shares-search-results/i/invesco-us-treasury-bd-1-3y-ucits-etf-hedge,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
347,Invesco US High Yield Fallen Angels ETF,IE00BD0Q9673,https://www.hl.co.uk/shares/shares-search-results/i/invesco-us-high-yield-fallen-angels-etf,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
367,Invesco Industrials S&P US Select Sector,IE00B3YC1100,https://www.hl.co.uk/shares/shares-search-results/i/invesco-industrials-s-and-p-us-select-sector,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
387,Invesco Russell 2000 UCITS ETF,IE00B60SX402,https://www.hl.co.uk/shares/shares-search-results/i/invesco-russell-2000-ucits-etf,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
