index,name,isin,url,keyword,sheet
21,Amundi Euro Stoxx 50 (DR) UCITS ETF Daily H,FR0012399772,https://www.hl.co.uk/shares/shares-search-results/a/amundi-euro-stoxx-50-dr-ucits-etf-daily-h,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
41,Amundi LevDax Daily (2x) leveraged UCITS ET,LU0252634307,https://www.hl.co.uk/shares/shares-search-results/a/amundi-levdax-daily-2x-leveraged-ucits-et,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
61,Amundi MSCI Japan ESG Leaders Extra (DR),LU1646359882,https://www.hl.co.uk/shares/shares-search-results/a/amundi-msci-japan-esg-leaders-extra-dr,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
81,Amundi NASDAQ-100 UCITS ETF EUR,LU1829221024,https://www.hl.co.uk/shares/shares-search-results/a/amundi-nasdaq-100-ucits-etf-eur,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
101,Amundi MSCI USA ESG Broad Transition UCITS,IE000QQ8Z0D8,https://www.hl.co.uk/shares/shares-search-results/a/amundi-msci-usa-esg-broad-transition-ucits,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
121,ARK Innovation UCITS ETF Class A USD Acc,IE000GA3D489,https://www.hl.co.uk/shares/shares-search-results/a/ark-innovation-ucits-etf-class-a-usd-acc,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
141,FIL Res Enh Pac Ex-JP Eq UCITS,IE00BNGFMY78,https://www.hl.co.uk/shares/shares-search-results/f/fil-res-enh-pac-ex-jp-eq-ucits,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
161,First Trust Nas Cln Edge Grn Ergy UCITS ETF,IE00BDBRT036,https://www.hl.co.uk/shares/shares-search-results/f/first-trust-nas-cln-edge-grn-ergy-ucits-etf,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
181,Global X AI Semiconductor & Quantum UCITS,IE0000ZL1RD2,https://www.hl.co.uk/shares/shares-search-results/g/global-x-ai-semiconductor-and-quantum-ucits,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
201,Global X Lithium & Battery Tech UCITS ETF,IE00BLCHJN13,https://www.hl.co.uk/shares/shares-search-results/g/global-x-lithium-and-battery-tech-ucits-etf,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
221,HANetf Emqq Em Mkts Internet UCITS ETF Acc,IE00BFYN8Y92,https://www.hl.co.uk/shares/shares-search-results/h/hanetf-emqq-em-mkts-internet-ucits-etf-acc,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
241,Han-Gins Tech Megatrend Equal Weight UCITS,IE00BDDRF700,https://www.hl.co.uk/shares/shares-search-results/h/han-gins-tech-megatrend-eql-wt-ucits-etf,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
261,HSBC MSCI AC Far East ex-Japan UCITS ETF,IE00BBQ2W338,https://www.hl.co.uk/shares/shares-search-results/h/hsbc-msci-ac-far-east-ex-japan-ucits-etf,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
281,HSBC MSCI World UCITS ETF USD Acc,IE000UQND7H4,https://www.hl.co.uk/shares/shares-search-results/h/hsbc-msci-world-ucits-etf-usd-acc,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
301,Invesco GBP Corporate Bond SCR & TILT ETF,IE00BKW9SV11,https://www.hl.co.uk/shares/shares-search-results/i/invesco-gbp-corporate-bond-scr-and-tilt-etf,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
321,Invesco UK Gilt 15+ Year UCITS ETF GBP Dist,IE000AES5KQ5,https://www.hl.co.uk/shares/shares-search-results/i/invesco-uk-gilt-15-year-ucits-etf-gbp-dist,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
341,Invesco RAFI All World Fundamental Value UC,IE00B23LNQ02,https://www.hl.co.uk/shares/shares-search-results/i/invesco-rafi-all-world-fundamental-value-uc,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
361,Invesco Markets Financials S&P UCITS ETF,IE00B42Q4896,https://www.hl.co.uk/shares/shares-search-results/i/invesco-markets-financials-s-and-p-ucits-etf,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
381,Invesco Markets MSCI Saudi Arabia UCITS USD,IE00BFWMQ331,https://www.hl.co.uk/shares/shares-search-results/i/invesco-markets-msci-saudi-arabia-ucits-usd,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
401,Invesco Utilities S&P US Select Sector ETF,IE00B3VPKB53,https://www.hl.co.uk/shares/shares-search-results/i/invesco-utilities-s-and-p-us-select-sector-etf,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
421,iShares STOXX Europe 600 Health Care (DE),DE000A0Q4R36,https://www.hl.co.uk/shares/shares-search-results/i/ishares-stoxx-europe-600-health-care-de,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
441,iShares Dev Mkts Ppty Yield UCITS ETF Hdg,IE00BDZVHC96,https://www.hl.co.uk/shares/shares-search-results/i/ishares-dev-mkts-ppty-yield-ucits-etf-hdg,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
461,iShares Global Timber & Forestry UCITS ETF,IE00B27YCF74,https://www.hl.co.uk/shares/shares-search-results/i/ishares-global-timber-and-forestry-ucits-etf,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
481,iShares UK Property UCITS ETF,IE00B1TXLS18,https://www.hl.co.uk/shares/shares-search-results/i/ishares-uk-property-ucits-etf,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
501,iShares AI Innovation Active UCITS ETF USD,IE000G0E83X3,https://www.hl.co.uk/shares/shares-search-results/i/ishares-ai-innovation-active-ucits-etf-usd,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
521,iShares Emerging Asia Local Govt Bond USD,IE00BFM6T814,https://www.hl.co.uk/shares/shares-search-results/i/ishares-emerging-asia-local-govt-bond-usd,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
541,iShares MSCI EM Small Cap UCITS ETF USD,IE00B3F81G20,https://www.hl.co.uk/shares/shares-search-results/i/ishares-msci-em-small-cap-ucits-etf-usd,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
561,iShares Automation & Robotics UCITS ETF GBP,IE00BYZK4552,https://www.hl.co.uk/shares/shares-search-results/i/ishares-automation-and-robotics-ucits-etf-gbp,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
581,iShares Edge MSCI USA Quality Factor Acc,IE00BD1F4L37,https://www.hl.co.uk/shares/shares-search-results/i/ishares-edge-msci-usa-quality-factor-acc,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
601,iShares Lithium & Battery Producers UCITS,IE000WDG5795,https://www.hl.co.uk/shares/shares-search-results/i/ishares-lithium-and-battery-producers-ucits,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
621,iShares MSCI Europe Mid-Cap Equal Weight,IE00BQN1KC32,https://www.hl.co.uk/shares/shares-search-results/i/ishares-msci-europe-mid-cap-equal-weight,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
641,iShares MSCI WORLD SRI UCITS ETF USD D (SUW,IE00BDZZTM54,https://www.hl.co.uk/shares/shares-search-results/i/ishares-msci-world-sri-ucits-etf-usd-d-suw,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
661,iShares AEX UCITS ETF (Dist),IE00B0M62Y33,https://www.hl.co.uk/shares/shares-search-results/i/ishares-aex-ucits-etf-dist,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
681,iShares EURO STOXX Mid UCITS ETF Dist (GBP),IE00B02KXL92,https://www.hl.co.uk/shares/shares-search-results/i/ishares-euro-stoxx-mid-ucits-etf-dist-gbp,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
701,,,,,ETF
721,iShares S&P 500 Equal Weight UCITS ETF Hedg,IE0003WV2ME7,https://www.hl.co.uk/shares/shares-search-results/i/ishares-s-and-p-500-equal-weight-ucits-etf-hedg,"This stock can be held in a Stocks and Shares ISA, Lifetime ISA, SIPP or Fund and Share Account",ETF
